bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
1,2.0,565.0,1,7,3,24,0,0,15.20920024,37.9837143
5,2.0,2424.0,2,2,5,23,0,2,6.801387155,94.82428534
1,3.0,633.0,1,10,3,5,0,2,16.87777963,42.78014346
4,1.0,1798.0,1,14,3,11,1,0,20.92593562,68.5418891
4,2.0,1856.0,0,8,4,20,1,2,17.49271287,88.03907834
3,1.0,1040.0,2,3,1,15,0,0,18.46858132,49.27143111
1,1.0,1757.0,1,3,5,5,0,2,8.382562883,59.43045434
2,3.0,2227.0,2,2,4,1,1,0,13.70099944,84.73739535
3,2.0,1006.0,0,17,3,26,0,1,2.024927528,56.00300022
4,2.0,939.0,0,19,4,2,0,2,9.617952129,61.64330363
1,1.0,1867.0,2,10,4,8,1,2,20.57734604,61.91339386
5,3.0,2765.0,1,12,3,18,1,2,19.96263019,107.9750487
2,3.0,742.0,0,11,5,28,1,1,23.57920095,69.24785991
4,3.0,1036.0,1,9,2,9,1,2,24.25031734,62.04412834
3,1.0,478.0,1,13,4,22,1,1,24.34414041,49.37643065
1,1.0,2896.0,2,6,1,26,1,1,4.77715125,78.41641032
2,2.0,2729.0,0,14,3,28,1,1,3.895206271,88.01873463
1,3.0,2504.0,2,11,2,12,0,0,22.00197451,79.16974003
5,1.0,590.0,2,5,4,19,0,0,10.19530029,61.24942165
3,3.0,1043.0,2,2,3,27,1,2,9.572400807,70.53536984
1,1.0,1886.0,1,7,3,26,0,1,13.80813387,59.96718174
4,2.0,2489.0,2,17,4,12,1,2,11.83389892,102.7514614
3,3.0,1909.0,0,6,1,24,1,0,6.352971885,69.0339992
4,1.0,2949.0,1,14,3,27,1,2,21.27069815,89.56088009
1,3.0,1616.0,2,4,3,28,0,1,22.8222648,45.09140743
3,1.0,1189.0,0,3,4,19,1,1,18.94015282,58.13929063
4,1.0,1141.0,2,11,2,25,1,1,2.153730825,67.04775376
5,1.0,2612.0,2,1,3,14,0,1,3.829996733,91.60128254
5,3.0,489.0,2,14,3,12,1,2,9.304266401,57.67067328
1,1.0,2114.0,1,6,4,12,0,1,14.36104618,75.40958524
3,2.0,1386.0,2,17,3,29,0,0,15.62835014,55.48110654
2,3.0,1047.0,0,17,4,25,1,1,3.399886008,56.55619257
3,2.0,1218.0,2,11,1,5,1,0,24.0457901,53.22122596
5,2.0,642.0,2,7,4,27,0,2,13.70968926,62.04555304
4,3.0,2299.0,1,13,2,17,1,2,11.36192957,83.71145514
2,1.0,618.0,2,8,3,6,1,2,5.58682815,43.91381867
1,2.0,408.0,0,8,1,2,1,2,23.82024361,24.34882718
2,3.0,829.0,0,9,3,0,0,0,11.73750003,50.1381314
1,1.0,412.0,2,7,3,11,1,0,3.826851053,35.46402812
2,3.0,2198.0,0,9,4,22,1,1,15.74475759,81.23146045
1,3.0,1089.0,0,11,3,4,1,1,9.40365886,52.48403758
1,3.0,2182.0,2,2,1,10,0,2,20.39191286,53.27863908
2,1.0,1076.0,0,18,5,11,1,2,14.09117718,58.10492967
2,2.0,2631.0,0,3,3,22,0,0,3.536780879,79.01972867
1,2.0,1404.0,2,18,4,15,0,0,19.01453182,47.72915992
5,3.0,607.0,1,16,2,0,0,2,8.311998644,62.82811893
2,3.0,2975.0,1,8,3,20,0,2,10.79785614,91.21704953
3,1.0,1723.0,2,8,4,17,0,0,19.61546286,64.75659774
4,3.0,1402.0,1,6,3,0,0,0,3.554876526,75.92457893
1,3.0,2902.0,1,2,5,21,0,0,24.46670046,80.42181011
1,3.0,2165.0,1,16,5,27,0,2,17.85007165,70.96371952
4,2.0,1953.0,1,9,1,4,0,0,5.622250226,68.11532509
5,3.0,2082.0,2,19,5,3,1,0,2.395005039,89.87951399
4,2.0,2691.0,1,15,4,0,0,1,14.06885214,91.9563304
2,1.0,2385.0,1,2,5,14,0,0,10.10219084,66.55465732
4,1.0,1170.0,2,15,4,4,1,1,1.708116526,59.41436434
1,2.0,637.0,2,11,3,6,1,1,15.62125005,42.12473281
4,2.0,2792.0,1,12,1,16,0,2,8.409961074,85.64025441
3,2.0,2757.0,0,15,1,19,1,2,8.727583229,88.06259579
2,2.0,1984.0,2,16,5,5,1,2,4.89212328,72.89570705
4,3.0,1707.0,2,6,2,12,0,2,4.369078179,70.48726678
1,2.0,2485.0,1,3,5,23,0,0,4.464208468,75.71061771
2,2.0,2219.0,0,6,2,22,0,0,22.26544004,59.02895997
1,2.0,431.0,2,3,5,14,0,0,13.79386937,40.09140268
5,3.0,691.0,2,13,4,6,0,1,12.26622493,69.61472774
3,3.0,691.0,2,12,4,23,0,2,17.90722628,58.55586482
5,3.0,2042.0,0,8,2,28,0,0,8.674425476,75.05602592
3,1.0,1805.0,2,2,1,6,0,0,20.73338707,62.2592711
4,3.0,977.0,2,7,2,12,0,2,5.732693165,55.03717602
2,2.0,1561.0,0,17,3,3,1,1,20.26392469,73.3185478
4,3.0,1623.0,2,7,1,26,1,1,2.34513494,72.75383052
3,3.0,846.0,0,1,2,21,1,2,4.764146334,61.49298663
3,2.0,677.0,0,4,3,27,1,2,22.423709,45.63059548
3,3.0,2979.0,0,15,3,17,1,0,3.616200995,101.714204
1,1.0,2224.0,1,4,5,7,0,1,6.89337738,81.54870855
2,3.0,1822.0,2,12,2,18,0,2,2.024728008,57.54430104
4,1.0,1383.0,2,16,4,15,0,1,15.36794886,64.58529214
4,1.0,,2,18,5,19,0,1,8.865058506,82.12828355
5,1.0,458.0,0,14,1,17,1,0,16.20367765,44.91392033
3,2.0,858.0,1,14,4,15,0,0,3.058733474,48.189288
3,3.0,,0,11,3,15,0,2,10.48252892,52.47955606
3,1.0,1230.0,2,16,1,24,1,1,9.920254309,54.3011062
4,1.0,1188.0,0,15,5,1,0,0,13.88396693,72.12157432
5,3.0,2551.0,1,6,3,13,1,0,8.080795851,101.5278085
1,2.0,1141.0,2,13,3,28,0,1,24.63413886,46.58931302
2,2.0,1972.0,0,17,3,21,1,1,8.584731111,67.40624865
1,1.0,2748.0,1,4,4,18,1,1,17.71290949,86.80543913
4,2.0,954.0,0,12,5,27,0,1,9.79120824,57.85090937
3,3.0,1027.0,0,18,5,15,0,0,13.80721591,65.46187149
2,2.0,1507.0,2,8,4,21,0,0,6.440031567,58.76621178
4,3.0,2807.0,1,12,5,3,0,2,5.146988916,102.9613031
4,1.0,2534.0,0,4,3,12,0,1,24.33740099,84.19711798
4,3.0,827.0,1,8,3,7,1,2,13.98254247,63.91158748
2,1.0,2814.0,2,2,3,2,1,0,12.05947677,85.77033674
2,3.0,2790.0,2,4,5,23,1,1,16.39775963,92.28767546
5,3.0,2794.0,2,12,2,2,1,2,6.362863909,106.9560835
5,2.0,2226.0,1,10,1,29,0,2,20.7273464,77.91948272
1,3.0,2344.0,1,15,2,4,1,2,6.957661202,78.47641963
2,1.0,2543.0,0,9,4,10,0,0,14.0207125,79.78051156
2,3.0,2277.0,1,9,2,12,1,0,4.052330237,75.58979746
2,1.0,1559.0,2,7,2,1,0,2,14.78958376,45.13640621
5,1.0,1671.0,0,2,4,5,0,0,12.59095188,76.62350232
4,3.0,1283.0,1,7,2,6,0,0,7.735519706,63.48018399
3,2.0,885.0,2,9,1,23,0,2,8.380621757,44.47867448
5,3.0,1825.0,2,18,5,28,1,2,1.235475509,92.44424443
2,3.0,1003.0,0,12,4,3,1,1,1.655599045,58.57428204
5,2.0,811.0,2,7,2,8,1,2,15.42058053,57.37471328
1,1.0,2394.0,1,19,3,17,1,1,18.24102115,72.46454481
2,3.0,2331.0,2,16,3,29,1,1,14.12564532,80.92902679
1,2.0,2895.0,0,8,4,13,1,2,2.965869379,79.35638514
2,,646.0,2,19,3,23,0,0,23.58088503,40.11675165
5,1.0,2868.0,2,6,1,5,1,1,18.12237195,95.81695379
4,2.0,2571.0,1,2,2,19,0,1,6.696994446,94.73582403
3,1.0,2022.0,1,2,1,1,0,1,17.11569814,57.8212524
1,3.0,2460.0,1,8,1,3,0,0,3.67498479,69.05657862
5,2.0,1199.0,1,10,5,14,1,0,19.70532351,83.2955961
4,3.0,1344.0,2,11,2,2,0,1,12.54218079,65.93455562
5,2.0,2647.0,1,3,4,28,1,0,10.82484305,107.4767593
1,2.0,1665.0,2,16,3,3,1,1,1.219511574,62.38395589
3,3.0,1662.0,1,3,5,3,1,1,16.65942027,81.44203885
5,2.0,2750.0,1,8,1,14,0,0,20.89602999,90.98370976
2,3.0,1588.0,1,19,3,10,0,2,7.919130523,64.54049152
4,3.0,575.0,2,12,2,22,1,1,1.282448138,60.42126856
5,1.0,1452.0,1,18,1,16,1,1,19.60759722,74.88131035
4,3.0,2982.0,2,13,1,14,0,1,16.25595061,87.32398833
2,1.0,1717.0,1,11,2,24,1,1,19.64532893,55.99865458
3,3.0,876.0,1,13,4,20,1,1,13.9195985,68.83842484
3,2.0,2830.0,0,3,5,2,0,0,12.06268546,99.49719422
2,3.0,2115.0,1,6,2,22,1,0,6.264622399,76.81387493
4,2.0,2074.0,2,3,3,22,1,1,2.89211496,
5,1.0,733.0,0,1,3,23,1,0,12.31469514,61.16761016
2,2.0,1671.0,2,14,1,9,1,2,21.84154316,62.58281275
1,3.0,1664.0,2,7,5,3,1,2,2.42431541,68.44791331
4,2.0,1330.0,0,9,4,12,1,0,24.73827867,65.63784912
3,1.0,1084.0,1,1,4,24,1,0,23.72780297,54.79420598
2,2.0,960.0,0,10,3,1,0,1,16.37771562,45.54842551
3,2.0,522.0,2,13,4,5,0,1,22.94105903,45.45935513
4,3.0,,1,12,3,18,1,2,14.28467025,73.11368154
3,3.0,1239.0,0,4,5,23,0,0,10.71001803,76.16436646
2,2.0,815.0,2,7,1,7,1,0,14.72057137,38.88928718
4,1.0,1107.0,1,10,3,5,1,2,22.03734211,56.50302367
1,2.0,746.0,2,7,5,19,0,2,23.98049913,42.08808634
2,1.0,2484.0,1,15,3,13,0,0,21.11409753,67.67991885
5,1.0,2123.0,1,19,2,7,1,2,5.312360749,90.05619463
2,1.0,2959.0,0,7,3,5,0,0,15.20169811,82.06280132
4,2.0,1248.0,1,14,5,11,0,2,11.67413153,77.81201317
2,1.0,934.0,2,14,4,8,0,2,12.55035189,52.09526457
1,2.0,2129.0,1,18,3,29,1,2,11.27772218,69.22459958
1,1.0,2301.0,2,10,1,6,1,1,2.621370051,60.36579762
5,1.0,1063.0,1,3,5,24,0,1,21.30164155,67.16088189
3,2.0,,1,6,4,12,1,1,24.48080436,76.50998231
4,3.0,426.0,0,9,5,29,1,2,6.033580654,56.096823
4,3.0,2983.0,1,14,3,15,0,1,15.92693445,90.85552696
3,2.0,1452.0,1,8,2,7,1,2,13.8776736,61.82656257
1,2.0,2074.0,2,1,2,13,0,1,22.5158836,56.6063616
1,3.0,2058.0,2,3,1,15,0,0,17.89844231,66.09241797
2,3.0,1039.0,2,6,1,19,0,2,18.99188491,40.5153412
5,3.0,2141.0,1,1,4,27,1,1,23.84570093,100.2276013
5,2.0,441.0,2,18,2,5,1,1,16.92343819,50.66576398
5,1.0,2114.0,2,10,3,29,1,2,11.88538213,82.3773203
2,2.0,2660.0,1,17,5,22,1,2,2.245745701,94.5409471
5,3.0,2386.0,2,1,5,3,1,2,22.75274074,99.37623209
3,1.0,1101.0,0,8,2,3,0,2,15.1534567,52.94174201
2,2.0,1854.0,0,12,2,25,0,2,17.37559312,62.38809541
3,3.0,2527.0,2,19,5,2,1,2,13.12712893,94.35145101
2,2.0,1651.0,2,14,4,9,1,2,10.4469574,79.70396967
5,1.0,2871.0,2,19,5,5,1,0,13.09329914,115.4887357
3,3.0,2396.0,1,17,1,26,0,1,2.164094859,68.3885092
3,2.0,1318.0,0,16,3,17,1,0,20.1498976,62.52780044
3,1.0,2963.0,0,19,2,12,1,2,4.79129559,88.07078397
2,1.0,564.0,2,5,2,10,1,0,8.983894905,33.36968165
4,2.0,1849.0,2,19,4,3,1,2,3.087871536,89.04181147
5,1.0,1465.0,1,4,1,7,0,1,20.67871234,57.03979597
3,3.0,,1,5,5,2,1,1,5.040250804,91.30394994
4,1.0,2863.0,0,5,1,11,1,1,10.57406636,88.96081079
5,2.0,735.0,1,1,1,12,1,0,10.97145908,45.09719363
5,3.0,2324.0,0,18,4,23,0,1,8.594230351,99.57247843
3,1.0,1280.0,2,15,4,22,1,2,21.64300822,70.60671923
3,1.0,1853.0,2,19,5,29,0,1,19.52276272,67.09605838
2,3.0,1371.0,0,14,5,22,1,0,18.84826621,72.77900443
4,3.0,429.0,2,6,3,10,1,1,6.402808838,56.41035275
4,1.0,1940.0,1,18,1,8,1,1,5.548474561,75.53699727
3,3.0,974.0,2,8,5,3,1,0,6.918257246,75.10353998
5,2.0,620.0,2,5,4,10,1,0,10.26789408,62.92805805
3,1.0,1226.0,0,8,3,7,0,0,12.49015805,45.9727696
5,2.0,2413.0,1,6,3,17,1,2,7.004165562,107.5751805
5,1.0,1917.0,1,10,4,2,0,1,11.98628963,79.10939702
3,2.0,1153.0,2,3,5,3,1,2,5.425155738,62.13749442
1,2.0,1676.0,2,13,4,24,1,2,7.454830414,62.66069782
4,3.0,1987.0,1,7,5,16,1,0,7.257829273,92.07881375
5,1.0,1420.0,1,4,4,15,1,2,18.45085936,69.89506579
5,3.0,1888.0,0,13,4,6,1,1,12.00388523,88.28715636
1,3.0,2361.0,2,6,2,1,1,0,15.76520628,81.19925934
2,1.0,2262.0,2,16,5,4,0,2,17.0633559,75.67383367
1,2.0,2939.0,1,1,1,0,1,1,2.644339377,84.6144677
1,1.0,837.0,0,13,2,21,1,1,20.07612365,40.78316357
5,1.0,878.0,1,2,2,12,0,1,7.815327842,47.26370555
4,1.0,1182.0,2,19,2,11,1,2,13.23406017,59.50308307
1,3.0,1407.0,2,6,2,18,1,0,9.121286572,64.01987031
2,1.0,471.0,2,11,1,28,1,0,19.56612589,32.72882598
3,1.0,981.0,2,17,2,21,0,1,6.4781532,49.05512404
1,1.0,619.0,0,9,1,7,0,0,24.13036363,27.31187808
1,2.0,1427.0,2,5,1,7,1,0,10.6029507,46.13352394
2,2.0,689.0,1,5,2,11,1,0,18.07923349,49.32289846
4,2.0,779.0,0,16,3,3,1,0,16.39474644,65.56181438
1,2.0,1778.0,0,4,1,6,1,2,18.82209012,57.94277331
1,3.0,2358.0,2,13,2,27,0,0,14.22566446,75.36273018
4,3.0,2527.0,0,17,4,15,1,0,10.2110764,101.0527032
2,1.0,465.0,2,9,4,21,0,2,5.310240155,35.53030192
1,3.0,2583.0,0,13,5,17,0,0,13.46662502,82.09088454
4,2.0,798.0,0,16,1,5,0,0,2.460573427,41.95118562
1,1.0,746.0,1,10,1,17,0,0,2.411786345,23.52104808
3,1.0,2384.0,1,10,4,28,0,1,15.72140544,73.25402326
5,2.0,2506.0,1,16,1,3,1,2,12.5317466,98.19502987
3,2.0,1177.0,0,1,1,20,1,0,13.14651554,55.72609558
1,2.0,2966.0,1,11,4,8,1,2,8.648654594,96.35553835
2,3.0,2303.0,1,13,2,12,1,2,19.97357771,69.58670284
5,,478.0,1,18,4,18,0,0,5.828437494,45.26594713
3,2.0,1981.0,0,5,3,11,1,2,15.06710382,75.14863669
4,1.0,2178.0,2,4,4,15,1,1,21.65147461,90.07539288
2,1.0,2562.0,1,6,4,4,1,2,21.0177084,84.17716589
3,,1385.0,0,15,2,1,0,0,1.687072206,60.68178448
4,,1885.0,0,2,4,2,1,0,7.695668351,71.41097227
1,2.0,2049.0,2,4,4,12,1,1,18.153595,75.94103527
4,2.0,2573.0,1,14,2,20,1,0,18.77787759,91.32985179
3,1.0,2025.0,0,4,4,6,0,1,12.58588631,80.98207788
3,,1364.0,0,18,2,12,0,2,5.859474121,40.9583184
1,3.0,2947.0,0,16,3,15,1,2,7.696010994,90.29422028
4,2.0,1228.0,2,9,2,21,1,2,20.22297735,58.96648564
4,2.0,1597.0,1,8,1,13,1,0,5.611846052,63.13537397
1,1.0,2899.0,0,11,1,29,0,0,23.61551432,66.68068872
4,1.0,2118.0,0,14,2,17,1,1,13.02084306,86.18153831
1,1.0,2832.0,0,17,4,12,0,2,7.802090102,77.89043082
2,2.0,1628.0,0,13,5,13,1,1,10.35075353,70.16641904
3,1.0,2810.0,1,8,5,8,0,1,7.15630147,88.94300146
2,3.0,2240.0,1,14,3,7,1,0,10.22403884,83.48496775
5,3.0,897.0,0,11,3,24,0,2,4.139110377,61.53382686
5,1.0,936.0,0,9,5,24,0,1,20.75588483,64.17673697
5,3.0,2463.0,0,8,5,4,0,2,24.12775817,102.3395898
1,3.0,1564.0,2,14,2,26,1,0,16.8193514,59.76467281
4,3.0,2371.0,2,15,5,22,0,2,20.40594136,96.37105032
2,3.0,699.0,2,1,1,6,1,1,6.473905613,41.17189873
2,3.0,2786.0,0,12,3,15,1,1,2.506091861,91.65839482
2,2.0,702.0,2,5,3,9,0,2,16.05069129,34.35047996
2,1.0,991.0,1,14,1,24,0,2,20.62189512,27.98576718
5,3.0,475.0,2,16,3,24,0,2,21.02422728,62.10385592
2,1.0,1313.0,0,19,5,21,1,1,13.78632387,65.01268609
4,3.0,1179.0,1,16,3,2,1,1,15.93041731,77.26993641
5,2.0,1320.0,0,7,1,23,0,1,9.838035834,67.17226958
2,2.0,1923.0,1,3,3,16,1,2,20.93605502,67.88707423
1,3.0,2149.0,2,8,5,9,0,1,17.74253408,64.21232215
3,3.0,2435.0,2,14,2,10,0,2,5.460905789,77.95591305
3,3.0,2813.0,1,3,5,19,1,1,7.706522201,106.5364711
3,2.0,1405.0,1,11,3,9,0,1,4.644546185,60.53213918
5,2.0,2101.0,0,14,4,17,0,2,13.13737267,87.22293056
2,1.0,2843.0,1,2,3,20,1,0,5.853729064,83.94577886
5,2.0,1203.0,0,4,3,27,1,1,4.810432609,66.17900304
4,3.0,1451.0,1,5,1,27,0,0,4.850404943,72.21109893
1,1.0,1271.0,1,19,4,22,1,1,7.38091604,55.47525026
1,2.0,514.0,2,10,1,26,0,1,20.4167017,28.87492151
3,2.0,772.0,2,2,1,0,1,1,23.51899108,39.83124757
3,3.0,1249.0,0,3,5,3,0,2,24.90060783,66.05555801
3,,2537.0,0,15,2,2,1,1,1.966744544,84.56139143
2,2.0,1156.0,0,19,3,19,1,0,14.65375304,65.92355333
4,2.0,1721.0,1,2,4,5,1,1,7.39465701,85.87572532
4,3.0,,1,3,3,25,0,1,24.73381171,47.90929033
4,1.0,2252.0,0,12,1,5,1,1,24.62388326,81.5037402
4,1.0,2805.0,1,14,2,27,0,2,23.41855654,87.96344423
3,1.0,2917.0,2,17,1,16,0,2,1.341379208,84.34634907
1,1.0,2205.0,1,16,3,18,0,0,4.708512975,60.5351859
3,3.0,2717.0,2,17,5,16,0,2,14.25881379,97.12273223
4,2.0,1836.0,0,9,3,28,1,1,5.494919875,75.49983789
3,2.0,2656.0,1,3,1,16,0,2,21.5164418,77.53515071
4,1.0,1089.0,0,14,4,16,1,2,17.79370281,69.814857
5,1.0,1614.0,2,3,4,2,0,1,5.417985419,74.38045319
1,1.0,856.0,0,6,4,13,1,1,20.64187173,37.08010526
5,2.0,848.0,2,19,4,1,1,2,12.95857189,65.65062526
2,2.0,467.0,2,13,4,29,0,1,18.03308108,42.61921432
3,1.0,2262.0,0,5,2,27,1,2,4.355889058,67.48544897
2,,2202.0,2,1,2,3,0,2,13.42846376,75.79703104
3,2.0,2205.0,0,12,5,22,1,1,19.63211338,93.39405512
5,2.0,1273.0,0,15,4,26,0,0,9.294094014,72.03175957
4,1.0,866.0,0,19,1,26,0,2,5.48376528,41.27133636
4,3.0,527.0,2,2,1,29,0,0,16.34723168,
3,1.0,2199.0,2,3,3,17,1,0,16.45769901,72.70213594
4,1.0,1132.0,1,7,4,1,1,2,5.904342718,72.51990204
5,3.0,1667.0,0,11,1,28,1,2,2.664401047,78.62621781
4,3.0,2328.0,0,10,5,27,1,1,4.994827693,
5,3.0,1442.0,0,8,1,11,0,1,7.612655101,67.23278453
2,2.0,1819.0,0,2,5,14,1,0,1.87067488,71.82829258
5,1.0,767.0,0,14,4,12,1,0,23.14555822,62.11326084
1,2.0,2505.0,0,13,3,10,1,2,6.532078248,84.3805057
1,3.0,2495.0,0,7,3,6,1,2,18.73406104,84.8156314
1,2.0,1211.0,1,9,2,27,0,1,10.95178029,37.90979889
3,3.0,458.0,1,7,4,8,1,2,13.04761175,50.64319643
3,3.0,560.0,0,1,1,26,1,2,13.88662665,40.3282614
3,1.0,502.0,0,1,3,14,0,0,19.54709928,44.57691922
5,1.0,1245.0,1,6,5,2,1,2,19.90991304,75.83748941
3,1.0,811.0,1,1,5,9,0,0,4.390550542,51.64578473
2,2.0,1185.0,0,16,1,7,1,0,8.28024255,52.855783
1,1.0,582.0,0,3,1,5,1,1,14.75293161,29.46408413
5,3.0,2864.0,1,13,4,28,1,1,8.929745817,108.7480157
1,1.0,2446.0,1,4,1,13,0,0,4.187183299,51.00265811
3,2.0,2846.0,0,17,1,5,0,2,10.80242171,83.80499212
5,1.0,1356.0,1,10,1,18,0,2,6.242174405,70.07445772
4,1.0,,0,4,3,25,1,2,4.443372555,50.94677896
2,1.0,2765.0,2,12,4,8,1,0,8.296679985,78.26493758
3,2.0,2239.0,0,13,1,8,0,1,8.192517359,69.26369712
3,3.0,1005.0,0,4,1,19,1,2,3.332736355,57.92725897
2,3.0,1870.0,0,16,5,15,0,0,15.01881995,69.33825947
2,3.0,896.0,1,19,3,12,0,1,8.544249562,45.85793852
4,1.0,1766.0,0,7,1,12,1,2,5.158891402,62.09783855
3,1.0,2874.0,0,1,3,25,1,0,20.64633142,
3,2.0,2251.0,1,16,4,11,0,0,1.06181592,81.82538235
1,3.0,1422.0,2,2,4,21,0,1,11.90299464,55.66394482
5,1.0,2687.0,2,1,2,20,1,1,11.4387039,90.18055149
5,1.0,2650.0,1,14,5,19,1,2,17.10758073,105.971773
1,1.0,2172.0,0,5,2,1,0,1,10.34559782,62.12896875
5,2.0,1889.0,2,15,3,3,1,0,13.30519074,84.77712342
2,3.0,1719.0,2,10,5,6,0,2,22.80282865,73.18881774
5,2.0,2734.0,1,2,1,18,1,0,5.038777046,101.0133195
5,3.0,2520.0,2,11,5,2,0,0,3.532185146,98.19291132
1,3.0,736.0,2,16,5,10,1,0,18.92219984,45.54782117
4,1.0,602.0,1,19,4,18,1,0,18.82963841,57.90748463
5,1.0,630.0,2,4,2,24,1,2,23.07149222,63.40103837
5,1.0,2727.0,0,10,4,13,1,0,24.5957696,91.51967633
4,1.0,1208.0,1,12,4,16,1,1,10.22525709,74.08787713
1,1.0,1728.0,0,2,2,4,0,0,10.05825289,49.24642298
4,3.0,865.0,0,2,4,24,1,0,22.71178236,72.15756014
1,1.0,1597.0,1,9,5,13,1,2,21.65707629,55.35121237
2,1.0,1203.0,2,12,3,6,0,2,10.01057708,44.30446288
1,2.0,665.0,1,2,1,11,1,2,2.831115306,39.97426776
2,2.0,2694.0,2,18,1,27,0,1,14.949377,79.62192598
2,3.0,2525.0,0,16,4,16,1,0,7.448798729,89.01042733
1,3.0,2070.0,2,19,2,19,1,0,22.80627699,69.92785784
3,2.0,2700.0,0,15,5,21,0,1,20.34681383,89.70915007
1,2.0,2922.0,0,16,4,20,0,1,22.62336647,76.8310142
5,1.0,575.0,0,6,5,17,1,2,2.941936019,62.0876646
5,1.0,1844.0,1,15,5,0,1,1,21.7507078,86.19269662
3,3.0,1995.0,2,12,1,10,0,1,15.23406121,67.92340044
2,2.0,653.0,2,12,3,3,0,2,6.170234149,33.436131
3,3.0,1943.0,2,10,3,11,1,1,8.230291115,79.62292622
5,1.0,1302.0,0,15,2,25,1,2,11.95924306,68.01371512
3,3.0,2554.0,1,4,3,4,0,0,16.06345589,89.9927136
1,3.0,1594.0,2,10,4,14,0,2,6.585461116,61.67094031
3,3.0,2505.0,2,19,1,19,1,1,5.969024048,78.22596197
2,1.0,1760.0,1,14,1,2,0,1,22.41185699,50.81492538
1,3.0,483.0,2,10,5,25,1,2,21.28532933,52.39850595
4,1.0,1540.0,1,17,4,14,1,1,19.40264403,69.98674312
5,2.0,1111.0,1,11,4,7,0,0,19.26137754,57.23530313
5,3.0,1957.0,2,18,5,27,1,2,19.38337273,94.64761695
3,3.0,2161.0,1,2,5,29,0,2,23.17839554,82.22241988
1,1.0,2340.0,1,11,1,21,1,1,21.24928948,70.26963237
4,3.0,2206.0,2,8,4,10,0,1,10.32578108,91.49518003
1,1.0,1300.0,0,19,3,29,0,1,12.31125953,53.52232824
5,3.0,1056.0,2,16,3,11,0,2,15.50951847,68.57851323
1,2.0,2903.0,2,4,1,2,1,2,12.41439291,92.757016
4,2.0,1058.0,0,14,3,5,0,1,8.126489459,68.52220713
3,2.0,1250.0,1,17,3,25,1,2,21.66760188,66.04425777
2,3.0,2973.0,2,11,4,7,1,0,20.28278126,104.2088403
1,3.0,2713.0,0,3,4,6,1,1,10.35662561,94.07698869
2,2.0,540.0,0,4,2,28,0,2,3.751998431,38.47078809
5,2.0,,2,13,4,16,1,0,1.116869547,103.6391838
3,1.0,2740.0,2,17,2,15,1,1,3.21870709,84.88222059
3,1.0,2329.0,0,10,4,21,1,2,4.713836375,82.47774186
1,2.0,1454.0,2,12,5,16,1,1,16.7869811,68.44570407
3,2.0,2802.0,0,8,4,12,1,1,6.270690155,99.8188417
1,3.0,2652.0,2,3,2,3,0,1,16.2358114,76.96010266
1,2.0,1901.0,0,10,3,9,0,2,8.8797398,53.91009129
2,1.0,2738.0,2,7,4,15,1,0,22.48126396,84.17592073
3,1.0,510.0,2,10,3,18,0,0,12.25783771,35.37431357
1,1.0,1491.0,2,7,3,6,0,1,17.14840674,58.01686314
2,1.0,2118.0,1,18,4,17,1,2,12.06272482,73.30292254
4,1.0,2820.0,2,14,4,12,0,2,22.90093123,88.13328194
2,1.0,595.0,0,12,5,27,0,2,17.49785636,41.6766398
2,2.0,525.0,0,8,2,3,0,0,16.41180257,35.91026096
1,1.0,661.0,1,7,4,20,0,2,15.21522128,33.52981563
5,1.0,1323.0,1,5,3,17,1,1,24.72667648,77.84329232
5,1.0,2221.0,1,1,3,15,0,2,17.43418443,88.38005602
5,1.0,2602.0,2,15,4,24,0,0,19.09936439,89.73021868
2,2.0,2004.0,2,9,2,17,1,0,2.961088271,66.17631758
1,3.0,507.0,0,12,3,15,0,0,20.54134025,28.89049715
3,3.0,2482.0,0,18,5,21,1,0,15.32120047,115.8142353
2,3.0,1054.0,2,11,3,27,0,2,9.079886334,48.89686861
2,3.0,2413.0,0,10,2,23,0,2,14.96057081,76.31046327
1,1.0,1397.0,2,10,1,27,0,0,16.01320315,37.64174308
4,,2863.0,1,18,5,22,0,2,7.244546898,97.95174271
2,3.0,684.0,2,1,5,29,1,1,11.48955211,63.37351337
4,2.0,1870.0,2,11,1,21,1,0,18.31233777,76.84110461
4,2.0,2965.0,2,2,5,23,0,0,6.420353332,101.0447519
5,2.0,426.0,0,11,5,20,1,2,21.06700811,53.35310546
1,1.0,2674.0,2,2,5,25,1,1,2.860636245,82.86752941
4,1.0,1991.0,2,9,3,8,0,0,14.94922666,75.3532374
1,1.0,1791.0,2,1,3,1,1,1,10.11248282,54.72753388
5,2.0,1247.0,1,6,4,5,1,0,2.279521626,80.60952249
1,3.0,1528.0,2,2,4,27,1,2,19.58768513,71.56438902
2,2.0,417.0,2,15,3,25,0,0,14.11700418,37.76780623
4,1.0,2490.0,2,1,5,27,0,2,18.1678198,83.9941244
1,2.0,2536.0,0,18,2,27,0,1,10.12295658,66.5393146
3,3.0,556.0,1,4,1,26,0,2,21.63088869,43.49168405
1,1.0,1689.0,1,13,4,22,0,2,3.008956229,60.52621692
4,3.0,2581.0,2,4,5,24,0,0,6.600482535,96.23963683
5,3.0,2911.0,2,15,4,20,0,0,20.07047559,106.7809681
